zone_id,zone_name,region,timestamp,delay_risk_score,depletion_risk_score,risk_level,taxi_count,depletion_rate_1h,supply_vs_yesterday,explanation_tag,demand_pressure_score,demand_pressure_level,baseline_supply,imbalance_score,imbalance_level,policy_action,policy_reason,predicted_shortage,severity_bucket,persistence_count,neighbor_surplus,recommended_action,action_reason,estimated_action_cost,estimated_shortage_reduction,budget_remaining,constraints_triggered
33,Queenstown,Central,2026-04-24 15:00:00+08:00,0.533,0.533,medium,6,0.0,0.42857143,critically low supply + below yesterday baseline,0.1286,low,13.0,0.2003,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3521,moderate,1,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-04-25 15:00:00+08:00,0.4105,0.4105,medium,6,-0.75,1.2,critically low supply,0.1486,low,4.0,0.0535,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2105,low,0,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-04-26 13:00:00+08:00,0.4402,0.4402,medium,7,-1.0,1.0,critically low supply,0.0504,low,6.0,0.0204,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1768,low,0,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-04-27 10:00:00+08:00,0.9569,0.9569,high,12,-1.1666666,1.7142857,low supply,0.2038,low,6.0,0.0652,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4266,moderate,1,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-04-27 19:00:00+08:00,0.5928,0.5928,medium,8,-0.8,1.1428572,critically low supply + peak hour,0.3239,low,6.0,0.1231,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3532,moderate,2,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-04-28 06:00:00+08:00,0.7338,0.7338,high,7,-0.33333334,1.75,critically low supply,0.2038,low,3.0,0.0617,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3485,moderate,1,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-04-28 08:00:00+08:00,0.9129,0.9129,high,11,-0.71428573,2.2,low supply + peak hour,0.365,low,4.0,0.1049,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4838,moderate,1,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-04-28 09:00:00+08:00,0.9581,0.9581,high,18,-0.5833333,2.5714285,low supply + peak hour,0.3149,low,6.0,0.0882,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.477,moderate,2,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-04-28 10:00:00+08:00,0.9023,0.9023,high,21,-0.15789473,2.625,normal conditions,0.2038,low,7.0,0.0571,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4075,moderate,3,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-04-29 08:00:00+08:00,0.9878,0.9878,high,15,-2.0,3.0,low supply + peak hour,0.365,low,4.0,0.0964,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.51,moderate,1,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-04-29 10:00:00+08:00,0.7735,0.7735,high,9,0.375,1.5,rapid depletion + critically low supply,0.2038,low,5.0,0.0679,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3624,moderate,2,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-04-30 01:00:00+08:00,0.6173,0.6173,medium,8,-2.0,1.1428572,critically low supply,0.0152,low,6.0,0.0058,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2229,low,0,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-04-30 10:00:00+08:00,0.9183,0.9183,high,9,-1.0,1.5,critically low supply,0.2038,low,5.0,0.0679,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4131,moderate,1,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-05-01 05:00:00+08:00,0.4754,0.4754,medium,3,-1.0,0.6,critically low supply + below yesterday baseline + public holiday,0.1023,low,4.0,0.1032,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2624,moderate,1,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-05-01 19:00:00+08:00,0.5681,0.5681,medium,7,-0.33333334,1.75,critically low supply + peak hour + public holiday,0.3239,low,3.0,0.0981,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3446,moderate,2,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-05-02 00:00:00+08:00,0.4572,0.4572,medium,7,-0.33333334,0.875,critically low supply,0.035,low,7.0,0.0154,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1758,low,0,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-05-02 08:00:00+08:00,0.7659,0.7659,high,6,-0.75,3.0,critically low supply + peak hour,0.385,low,1.0,0.0924,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4413,moderate,1,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
33,Queenstown,Central,2026-05-02 22:00:00+08:00,0.4679,0.4679,medium,7,-0.6,1.4,critically low supply,0.0824,low,4.0,0.0278,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2008,low,0,4.0048,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-16 10:00:00+08:00,0.9901,0.9901,high,48,-2.0,5.0,normal conditions,0.2038,low,4.3426,0.0452,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4382,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-17 16:00:00+08:00,0.7642,0.7642,high,4,0.0,0.7487002,critically low supply,0.2273,low,4.3426,0.1205,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3855,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-17 20:00:00+08:00,0.4309,0.4309,medium,4,0.0,0.7487002,critically low supply + peak hour,0.2273,low,4.3426,0.1205,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2689,moderate,4,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-17 21:00:00+08:00,0.6679,0.6679,medium,4,0.0,0.7487002,critically low supply,0.1286,low,4.3426,0.075,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3074,moderate,5,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-17 23:00:00+08:00,0.6963,0.6963,medium,2,0.25,0.3743501,sustained depletion + critically low supply + below yesterday baseline,0.0304,low,4.3426,0.1298,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3653,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-18 01:00:00+08:00,0.7591,0.7591,high,2,-0.5,0.3743501,critically low supply + below yesterday baseline,0.0352,low,4.3426,0.1333,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3894,moderate,3,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-18 09:00:00+08:00,0.6992,0.6992,medium,7,-1.6666666,1.3102252,critically low supply + peak hour,0.3349,low,4.3426,0.1168,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3954,moderate,3,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-18 14:00:00+08:00,0.719,0.719,high,10,-0.1,0.20408164,low supply + below yesterday baseline,0.0824,low,48.0,0.2697,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.4471,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-18 23:00:00+08:00,0.4867,0.4867,medium,2,0.0,0.4,critically low supply + below yesterday baseline,0.0504,low,4.0,0.1343,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.293,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-19 00:00:00+08:00,0.4569,0.4569,medium,2,0.0,0.4,critically low supply + below yesterday baseline,0.035,low,4.0,0.1238,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2757,moderate,2,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-19 01:00:00+08:00,0.7465,0.7465,high,3,-0.33333334,0.6,critically low supply + below yesterday baseline,0.0352,low,4.0,0.0683,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3271,moderate,3,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-19 05:00:00+08:00,0.802,0.802,high,3,-0.33333334,0.6,critically low supply + below yesterday baseline,0.1223,low,4.0,0.1136,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3857,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-19 06:00:00+08:00,0.4899,0.4899,medium,3,0.0,0.75,critically low supply,0.2238,low,3.0,0.0985,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2722,moderate,2,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-19 10:00:00+08:00,0.8201,0.8201,high,7,-1.0,2.3333333,critically low supply,0.2238,low,2.0,0.0601,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3877,moderate,3,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-19 20:00:00+08:00,0.5357,0.5357,medium,6,-0.4,0.6,critically low supply + below yesterday baseline + peak hour,0.2473,low,9.0,0.2052,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3654,moderate,3,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-20 01:00:00+08:00,0.5552,0.5552,medium,4,-0.6666667,0.8,critically low supply,0.0152,low,4.0,0.0067,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2012,low,0,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-20 05:00:00+08:00,0.6995,0.6995,medium,4,-0.25,1.3333334,critically low supply,0.1023,low,2.0,0.0327,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2909,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-20 08:00:00+08:00,0.4466,0.4466,medium,3,0.2,1.0,critically low supply + peak hour,0.365,low,2.0,0.1314,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3206,moderate,2,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-20 09:00:00+08:00,0.6617,0.6617,medium,5,-0.5,1.6666666,critically low supply + peak hour,0.3149,low,2.0,0.0932,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3733,moderate,3,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-20 10:00:00+08:00,0.812,0.812,high,8,-0.5,2.0,critically low supply,0.2038,low,3.0,0.0591,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3759,moderate,4,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-21 05:00:00+08:00,0.8895,0.8895,high,7,-1.0,1.75,critically low supply,0.1023,low,3.0,0.031,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3574,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-21 11:00:00+08:00,0.4362,0.4362,medium,8,-0.125,2.0,critically low supply,0.1023,low,3.0,0.0297,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1987,low,0,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-22 03:00:00+08:00,0.7665,0.7665,high,4,-1.5,1.0,critically low supply,0.0224,low,3.0,0.0085,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.2784,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-22 10:00:00+08:00,0.7974,0.7974,high,6,-2.0,0.6666667,critically low supply + below yesterday baseline,0.2038,low,8.0,0.156,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4208,moderate,3,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-22 15:00:00+08:00,0.7051,0.7051,high,4,0.0,0.8,critically low supply,0.1286,low,4.0,0.0566,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3047,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-22 16:00:00+08:00,0.4441,0.4441,medium,5,-0.2,1.25,critically low supply,0.2273,low,3.0,0.0782,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2577,moderate,2,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-22 23:00:00+08:00,0.642,0.642,medium,2,-0.5,0.5,critically low supply + below yesterday baseline,0.0304,low,3.0,0.0837,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.305,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-23 07:00:00+08:00,0.9643,0.9643,high,6,-1.3333334,1.5,critically low supply + peak hour,0.3149,low,3.0,0.1008,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4792,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-23 11:00:00+08:00,0.5266,0.5266,medium,12,-0.85714287,3.0,low supply,0.1023,low,3.0,0.0266,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2303,low,0,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-24 10:00:00+08:00,0.7627,0.7627,high,4,-1.5,0.5714286,critically low supply + below yesterday baseline,0.2038,low,6.0,0.1808,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4253,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-24 16:00:00+08:00,0.4388,0.4388,medium,7,-0.33333334,1.4,critically low supply,0.2273,low,4.0,0.0766,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2559,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-25 00:00:00+08:00,0.4436,0.4436,medium,4,-0.25,1.3333334,critically low supply,0.035,low,2.0,0.0112,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.171,low,0,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-25 08:00:00+08:00,0.7013,0.7013,high,6,-1.3333334,0.85714287,critically low supply + peak hour,0.385,low,6.0,0.1694,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.4187,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-25 09:00:00+08:00,0.5651,0.5651,medium,6,0.0,0.46153846,critically low supply + below yesterday baseline + peak hour,0.3349,low,12.0,0.3277,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.4485,moderate,2,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-25 23:00:00+08:00,0.5561,0.5561,medium,2,0.0,0.33333334,sustained depletion + critically low supply + below yesterday baseline,0.0504,low,5.0,0.1603,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3373,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-26 00:00:00+08:00,0.5515,0.5515,medium,2,0.0,0.33333334,critically low supply + below yesterday baseline,0.035,low,5.0,0.148,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3288,moderate,2,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-26 01:00:00+08:00,0.7834,0.7834,high,3,-0.33333334,0.375,critically low supply + below yesterday baseline,0.0352,low,7.0,0.141,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4043,moderate,3,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-26 23:00:00+08:00,0.6551,0.6551,medium,4,-0.25,0.6666667,critically low supply + below yesterday baseline,0.0504,low,5.0,0.0652,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.292,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-27 06:00:00+08:00,0.42,0.42,medium,5,-0.5,1.0,critically low supply,0.2038,low,4.0,0.0799,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2387,low,0,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-27 10:00:00+08:00,0.5577,0.5577,medium,7,-0.33333334,1.1666666,critically low supply,0.2038,low,5.0,0.0757,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2869,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-27 18:00:00+08:00,0.5145,0.5145,medium,6,-0.4,2.0,critically low supply + peak hour,0.365,low,2.0,0.1022,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3443,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-28 00:00:00+08:00,0.7337,0.7337,high,2,0.0,0.33333334,critically low supply + below yesterday baseline,0.015,low,5.0,0.132,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3835,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-28 01:00:00+08:00,0.6627,0.6627,medium,2,0.0,0.18181819,critically low supply + below yesterday baseline,0.0152,low,10.0,0.1813,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3988,moderate,2,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-28 03:00:00+08:00,0.6677,0.6677,medium,3,-0.33333334,0.5,critically low supply + below yesterday baseline,0.0224,low,5.0,0.0934,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3238,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-28 05:00:00+08:00,0.527,0.527,medium,4,-0.6666667,0.8,critically low supply,0.1023,low,4.0,0.045,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2305,low,0,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-28 06:00:00+08:00,0.5011,0.5011,medium,6,-0.4,1.0,critically low supply,0.2038,low,5.0,0.0815,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2671,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-28 07:00:00+08:00,0.5013,0.5013,medium,6,0.0,1.2,critically low supply + peak hour,0.3149,low,4.0,0.1134,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3172,moderate,2,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-28 10:00:00+08:00,0.5447,0.5447,medium,4,-0.25,1.0,critically low supply,0.2038,low,3.0,0.0774,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2824,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-29 02:00:00+08:00,0.7951,0.7951,high,7,-2.0,1.1666666,critically low supply,0.0164,low,5.0,0.0061,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.2857,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-29 08:00:00+08:00,0.483,0.483,medium,1,0.75,0.2,rapid depletion + sustained depletion + critically low supply + below yesterday baseline + peak hour,0.365,low,4.0,0.5734,medium,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.4833,moderate,2,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-29 10:00:00+08:00,0.9862,0.9862,high,13,-2.0,2.6,low supply,0.2038,low,4.0,0.0558,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4369,moderate,3,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-29 20:00:00+08:00,0.7551,0.7551,high,6,-0.4,2.0,critically low supply + peak hour,0.2273,low,2.0,0.0636,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3666,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-30 04:00:00+08:00,0.6268,0.6268,medium,2,-0.5,0.6666667,critically low supply + below yesterday baseline,0.0446,low,2.0,0.0196,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2394,low,0,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-30 06:00:00+08:00,0.6197,0.6197,medium,4,-0.6666667,1.0,critically low supply,0.2038,low,3.0,0.0774,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3086,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-30 11:00:00+08:00,0.9453,0.9453,high,11,-2.0,2.2,low supply,0.1023,low,4.0,0.0294,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3769,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-04-30 23:00:00+08:00,0.4615,0.4615,medium,3,-0.33333334,0.75,critically low supply,0.0304,low,3.0,0.0134,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1752,low,0,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-05-01 01:00:00+08:00,0.7107,0.7107,high,2,-2.0,0.33333334,critically low supply + below yesterday baseline + public holiday,0.0152,low,5.0,0.1322,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3756,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-05-01 05:00:00+08:00,0.773,0.773,high,3,-2.0,0.375,critically low supply + below yesterday baseline + public holiday,0.1023,low,7.0,0.192,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4309,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
34,River Valley,Central,2026-05-01 10:00:00+08:00,0.763,0.763,high,5,-2.0,0.35714287,critically low supply + below yesterday baseline + public holiday,0.2038,low,13.0,0.291,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4818,moderate,1,8.523,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
